anio,cod_dre,nom_dre,cod_ugel,nom_ugel,ubigeo,departamen,provincia,distrito,centropobl,codigoloca,periodopro,codigomodu,anexo,nombre_ie,gestion,dsc_nivel,dsc_grado,dsc_seccio,turno,total,codigo_modular_norm,codigo_local_norm,total_alumnos_norm,metodo_vinculacion,nombre_fya_bd,red_fya,fecha_procesamiento
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,No Aplica,0398313,0,60133,P£blica,Primaria,TERCERO,A,Ma¤ana,18,398313,365622,18,CODIGO_LOCAL_EXACTO,60133,47,2025-08-09T17:53:51.307922
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EL PAUJIL,366339,No Aplica,1153527,0,601391,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,1153527,366339,3,CODIGO_MODULAR_EXACTO,601391,47,2025-08-09T17:53:51.307922
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,No Aplica,0683474,0,6010231,P£blica,Primaria,SEGUNDO,2DO A,Ma¤ana,19,683474,366787,19,CODIGO_LOCAL_EXACTO,6010231,47,2025-08-09T17:53:51.307922
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,No Aplica,0683466,0,6010230 BARBARA D'ACHILLE,P£blica,Primaria,SEXTO,éNICA,Ma¤ana,11,683466,366773,11,CODIGO_LOCAL_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:51.307922
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CRUCE DE VEGA,416952,No Aplica,0840504,0,20123,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,3,840504,416952,3,CODIGO_LOCAL_EXACTO,20123,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,415844,No Aplica,0938118,0,731,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,CINCO A¥OS A,Ma¤ana,15,938118,415844,15,CODIGO_LOCAL_EXACTO,731,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,416264,No Aplica,0613943,0,14975,P£blica,Primaria,TERCERO,TERCERO,Ma¤ana,20,613943,416264,20,CODIGO_LOCAL_EXACTO,14975,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,416589,No Aplica,0355271,0,15304,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,8,355271,416589,8,CODIGO_LOCAL_EXACTO,15304,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,No Aplica,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,SEXTO,SEXTO B,Ma¤ana,30,571356,416198,30,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES ALTO,416527,No Aplica,0464628,0,15220,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,5,464628,416527,5,CODIGO_LOCAL_EXACTO,15220,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES ALTO,416527,No Aplica,0464628,0,15220,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,1,464628,416527,1,CODIGO_LOCAL_EXACTO,15220,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,416023,No Aplica,0674895,0,14045,P£blica,Primaria,SEGUNDO,SEGUNDO,Ma¤ana,6,674895,416023,6,CODIGO_LOCAL_EXACTO,14045,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,CUARTO,B,Ma¤ana,31,916023,416099,31,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,QUINTO,C,Ma¤ana,26,916023,416099,26,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,SEXTO,A,Ma¤ana,25,916023,416099,25,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,SESTEADERO TUNAL,,No Aplica,3916573,0,VIRGEN DE LAS MERCEDES,P£blica,Inicial - Programa no escolarizado,3 a¤os,01,Ma¤ana,4,3916573,9,4,CODIGO_MODULAR_EXACTO,VIRGEN DE LAS MERCEDES,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,768869,No Aplica,1236397,0,TECNICO MARIA TERESA DE JESUS GERHARDINGER,P£blica,Secundaria,SEGUNDO,A,Ma¤ana,25,1236397,768869,25,CODIGO_MODULAR_EXACTO,TECNICO MARIA TERESA DE JESUS GERHARDINGER,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL BAJO,796773,No Aplica,1715424,0,1417,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,CINCO A¥OS,Ma¤ana,3,1715424,796773,3,CODIGO_MODULAR_EXACTO,1417,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,No Aplica,0626424,0,15055,P£blica,Primaria,PRIMERO,1 éNICA,Ma¤ana,2,626424,422793,2,CODIGO_LOCAL_EXACTO,15055,48,2025-08-09T17:53:55.223556
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,No Aplica,0673780,0,15478,P£blica,Primaria,TERCERO,TERCERO,Ma¤ana,3,673780,416773,3,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CRUCE DE VEGA,416952,No Aplica,0840504,0,20123,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,4,840504,416952,4,CODIGO_LOCAL_EXACTO,20123,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CRUCE DE VEGA,796792,No Aplica,1715440,0,1419,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,3,Ma¤ana,13,1715440,796792,13,CODIGO_MODULAR_EXACTO,1419,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,No Aplica,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,SEGUNDO,SEGUNDO B,Ma¤ana,23,571356,416198,23,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,,No Aplica,3891735,0,MARIA AUXILIADORA,P£blica,Inicial - Programa no escolarizado,5 a¤os,5 A¥OS,Ma¤ana,4,3891735,999,4,CODIGO_MODULAR_EXACTO,MARIA AUXILIADORA,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE,416594,No Aplica,0552661,0,15314,P£blica,Primaria,CUARTO,CUARTO,Ma¤ana,4,552661,416594,4,CODIGO_LOCAL_EXACTO,15314,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MONTEVERDE,416594,No Aplica,0552661,0,15314,P£blica,Primaria,QUINTO,QUINTO,Ma¤ana,5,552661,416594,5,CODIGO_LOCAL_EXACTO,15314,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,TERCERO,A,Ma¤ana,36,916023,416099,36,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,QUINTO,B,Ma¤ana,29,916023,416099,29,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PUEBLO LIBRE,415599,No Aplica,0571232,0,058,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,TRES A¥OS,Ma¤ana,16,571232,415599,16,CODIGO_LOCAL_EXACTO,58,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,415702,No Aplica,0737783,0,467,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,3,737783,415702,3,CODIGO_LOCAL_EXACTO,467,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,768869,No Aplica,1236397,0,TECNICO MARIA TERESA DE JESUS GERHARDINGER,P£blica,Secundaria,PRIMERO,B,Ma¤ana,34,1236397,768869,34,CODIGO_MODULAR_EXACTO,TECNICO MARIA TERESA DE JESUS GERHARDINGER,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,No Aplica,0571745,0,14894,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,3,571745,416155,3,CODIGO_LOCAL_EXACTO,14894,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,No Aplica,0571745,0,14894,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,1,571745,416155,1,CODIGO_LOCAL_EXACTO,14894,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,No Aplica,0673780,0,15478,P£blica,Primaria,CUARTO,CUARTO,Ma¤ana,1,673780,416773,1,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CERRO DE LEONES,416773,No Aplica,0673780,0,15478,P£blica,Primaria,QUINTO,QUINTO,Ma¤ana,5,673780,416773,5,CODIGO_LOCAL_EXACTO,15478,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,416264,No Aplica,0613943,0,14975,P£blica,Primaria,CUARTO,CUARTO,Ma¤ana,14,613943,416264,14,CODIGO_LOCAL_EXACTO,14975,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,416589,No Aplica,0355271,0,15304,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,4,355271,416589,4,CODIGO_LOCAL_EXACTO,15304,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,416589,No Aplica,0355271,0,15304,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,9,355271,416589,9,CODIGO_LOCAL_EXACTO,15304,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,No Aplica,0571356,0,14924 DANIEL ALCIDES CARRION,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,3 A¥OS B,Ma¤ana,19,571356,416198,19,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,No Aplica,0571356,0,14924 DANIEL ALCIDES CARRION,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,5 A¥OS A,Ma¤ana,23,571356,416198,23,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MANCO CAPAC,820971,No Aplica,1745728,0,1559,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,9,1745728,820971,9,CODIGO_MODULAR_EXACTO,1559,48,2025-08-09T17:53:55.239177
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TEJEDORES BAJO,416103,No Aplica,0260315,0,14145 SANTA JULIA BILLIART,P£blica,Primaria,SEGUNDO,A,Ma¤ana,19,260315,416103,19,CODIGO_LOCAL_EXACTO,14145 SANTA JULIA BILLIART,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,TOTORAL ALTO,416155,No Aplica,0571745,0,14894,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,1,571745,416155,1,CODIGO_LOCAL_EXACTO,14894,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,BELLO HORIZONTE TEJEDORES,609427,No Aplica,1516269,0,909,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,LOS AMOROSOS,Ma¤ana,9,1516269,609427,9,CODIGO_MODULAR_EXACTO,909,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CRUCE DE VEGA,416952,No Aplica,0840504,0,20123,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,4,840504,416952,4,CODIGO_LOCAL_EXACTO,20123,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,CRUCE DE VEGA,416952,No Aplica,0840504,0,20123,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,3,840504,416952,3,CODIGO_LOCAL_EXACTO,20123,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,EL CARBON,416264,No Aplica,0613943,0,14975,P£blica,Primaria,SEXTO,SEXTO,Ma¤ana,25,613943,416264,25,CODIGO_LOCAL_EXACTO,14975,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,GUARAGUAOS BAJO,416589,No Aplica,0355271,0,15304,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,10,355271,416589,10,CODIGO_LOCAL_EXACTO,15304,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,No Aplica,0626424,0,15055,P£blica,Primaria,SEGUNDO,2 éNICA,Ma¤ana,2,626424,422793,2,CODIGO_LOCAL_EXACTO,15055,48,2025-08-09T17:53:55.254802
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,LOS ZAPATAS,609432,No Aplica,1516277,0,910,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,3 A¥OS,Ma¤ana,27,1516277,609432,27,CODIGO_MODULAR_EXACTO,910,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MALINGAS,416198,No Aplica,0350496,0,14924 DANIEL ALCIDES CARRION,P£blica,Primaria,CUARTO,CUARTO B,Ma¤ana,28,571356,416198,28,CODIGO_LOCAL_EXACTO,14924 DANIEL ALCIDES CARRION,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MANCO CAPAC,820971,No Aplica,1745728,0,1559,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,UNICA,Ma¤ana,6,1745728,820971,6,CODIGO_MODULAR_EXACTO,1559,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,MIRAFLORES BAJO,416023,No Aplica,0674895,0,14045,P£blica,Primaria,SEXTO,SEXTO,Ma¤ana,3,674895,416023,3,CODIGO_LOCAL_EXACTO,14045,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,415858,No Aplica,0938142,0,732 VIRGEN DE MONSERRAT,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,LOS CREATIVOS,Ma¤ana,26,938142,415858,26,CODIGO_LOCAL_EXACTO,732 VIRGEN DE MONSERRAT,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,415858,No Aplica,0938142,0,732 VIRGEN DE MONSERRAT,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,SEMILLITAS,Ma¤ana,21,938142,415858,21,CODIGO_LOCAL_EXACTO,732 VIRGEN DE MONSERRAT,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0350447,0,14144 SANTA ROSA,P£blica,Primaria,SEXTO,C,Ma¤ana,26,916023,416099,26,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200002,UGEL TAMBOGRANDE,200114,PIURA,PIURA,TAMBO GRANDE,PALOMINOS,416099,No Aplica,0916023,0,14144 SANTA ROSA,P£blica,Secundaria,QUINTO,A,Ma¤ana,29,916023,416099,29,CODIGO_LOCAL_EXACTO,14144 SANTA ROSA,48,2025-08-09T17:53:55.270430
2023,2000,DRE PIURA,200010,UGEL SULLANA,200208,PIURA,AYABACA,SAPILLICA,SESTEADERO TUNAL,422793,No Aplica,0626424,0,15055,P£blica,Primaria,CUARTO,4 éNICA,Ma¤ana,4,626424,422793,4,CODIGO_LOCAL_EXACTO,15055,48,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,No Aplica,1563212,0,601511,P£blica,Inicial - Jard¡n,Grupo 4 a¤os,UNICA,Ma¤ana,1,1563212,366565,1,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,No Aplica,1154368,0,601511,P£blica,Primaria,PRIMERO,UNICA,Ma¤ana,1,1154368,366565,1,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,No Aplica,1154368,0,601511,P£blica,Primaria,SEGUNDO,UNICA,Ma¤ana,5,1154368,366565,5,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,No Aplica,1154368,0,601511,P£blica,Primaria,TERCERO,UNICA,Ma¤ana,5,1154368,366565,5,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,10 DE OCTUBRE I ZONA,366565,No Aplica,1154368,0,601511,P£blica,Primaria,QUINTO,UNICA,Ma¤ana,4,1154368,366565,4,CODIGO_MODULAR_EXACTO,601511,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ANGEL CARDENAS HAYA I ZONA,740917,No Aplica,1262856,0,601570,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,1,1262856,740917,1,CODIGO_MODULAR_EXACTO,601570,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,No Aplica,0398313,0,60133,P£blica,Primaria,CUARTO,UNICO,Ma¤ana,27,398313,365622,27,CODIGO_LOCAL_EXACTO,60133,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,EX PETROLEROS I ZONA,366787,No Aplica,1527233,0,6010231,P£blica,Secundaria,SEGUNDO,2DO B,Ma¤ana,15,1527233,366787,15,CODIGO_MODULAR_EXACTO,6010231,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,HUAMBE,740366,No Aplica,1263219,0,601571,P£blica,Primaria,CUARTO,UNICA,Ma¤ana,3,1263219,740366,3,CODIGO_MODULAR_EXACTO,601571,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVA ESPERANZA,788933,No Aplica,1527399,0,811,P£blica,Inicial - Jard¡n,Grupo 3 a¤os,ROJO,Ma¤ana,2,1527399,788933,2,CODIGO_MODULAR_EXACTO,811,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,No Aplica,1210491,0,6010230 BARBARA D'ACHILLE,P£blica,Secundaria,PRIMERO,UNICA,Ma¤ana,12,1210491,366773,12,CODIGO_MODULAR_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO HORIZONTE,366773,No Aplica,1210491,0,6010230 BARBARA D'ACHILLE,P£blica,Secundaria,SEGUNDO,UNICA,Ma¤ana,15,1210491,366773,15,CODIGO_MODULAR_EXACTO,6010230 BARBARA D'ACHILLE,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,NUEVO MILAGRO,366457,No Aplica,1153964,0,601448,P£blica,Primaria,PRIMERO,éNICA,Ma¤ana,6,1153964,366457,6,CODIGO_MODULAR_EXACTO,601448,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PAUJIL I ZONA,366607,No Aplica,1154608,0,601528,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,1154608,366607,2,CODIGO_MODULAR_EXACTO,601528,47,2025-08-09T17:53:55.286447
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,364590,No Aplica,1151331,0,536 MI CASITA DEL SABER,P£blica,Inicial - Jard¡n,Grupo 5 a¤os,UNICA,Ma¤ana,30,1151331,364590,30,CODIGO_MODULAR_EXACTO,536 MI CASITA DEL SABER,47,2025-08-09T17:53:55.317813
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,366259,No Aplica,0738427,0,601331,P£blica,Primaria,SEGUNDO,2DO A,Ma¤ana,30,1147735,366259,30,CODIGO_LOCAL_EXACTO,601331,47,2025-08-09T17:53:55.317813
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,13 DE FEBRERO,366259,No Aplica,1147735,0,601331,P£blica,Secundaria,QUINTO,5TO A,Ma¤ana,25,1147735,366259,25,CODIGO_MODULAR_EXACTO,601331,47,2025-08-09T17:53:55.317813
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,ANGEL CARDENAS HAYA II ZONA,740333,No Aplica,1378355,0,601678,P£blica,Primaria,SEXTO,UNICA,Ma¤ana,2,1378355,740333,2,CODIGO_MODULAR_EXACTO,601678,47,2025-08-09T17:53:55.317813
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,No Aplica,0398313,0,60133,P£blica,Primaria,SEGUNDO,B,Ma¤ana,16,398313,365622,16,CODIGO_LOCAL_EXACTO,60133,47,2025-08-09T17:53:55.317813
2023,1600,DRE LORETO,160001,UGEL MAYNAS,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,CAHUIDE,365622,No Aplica,0398313,0,60133,P£blica,Primaria,SEXTO,A,Ma¤ana,21,398313,365622,21,CODIGO_LOCAL_EXACTO,60133,47,2025-08-09T17:53:55.317813
