id,codigo_modular,codigo_local,numero_procedimiento,nombre_institucion,region,provincia,distrito,departamento,direccion,localidad,centro_poblado,area_censo,latitud,longitud,altitud,nivel_educativo,modalidad,modalidad_especifica,gestion,gestion_departamental,tipo_sexo,turno,codigo_carrera,total_alumnos,alumnos_hombres,alumnos_mujeres,total_docentes,total_secciones,directivos_hombres,directivos_mujeres,directivos_total,docentes_hombres,docentes_mujeres,docentes_total,es_rural,es_eib,director,telefono,email,numero_fya,unidad_ejecutora,multiplicidad1,multiplicidad2,id_red_fya,nombre_red_fya_matched,entra_estudio_clustering,ILA_2022,ILA_2023,ILA_2024,X11_RED,matric_siagie_2019,matric_siagie_2020,matric_siagie_2021,matric_siagie_2022,matric_siagie_2023,matric_siagie_2024,total_docentes_ajustado,X11_RED_ajustado,metodo_ajuste,TEND_MATRICULA,TEND_MATRICULA_CATEGORIA,TEND_MATRICULA_R2,TEND_CAMBIO_PORCENTUAL,X13_TMATRC,X13_TMATRC_CATEGORIA,X13_TMATRC_MANN_KENDALL_P,X13_TMATRC_COEF_VARIACION,Y3_PR_Comunicacion,Y3_PR_Matematica,Y3_PR_Produccion_Textos
289.0,807156,498641,3AP,64949,DRE UCAYALI,CORONEL PORTILLO,MASISEA,UCAYALI,RIO ALTO UCAYALI - MARG IZQUIERDO,nan,ISLA PRIMAVERA,Rural,-8.487032,-74.27674,150.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Polidocente multigrado,13,7,6,2,4,0.0,1.0,1.0,0.0,1.0,1.0,1,0,ONCEVAY DAMIAN NETTLY MARITZA,961960612,nan,72,UGEL CORONEL PORTILLO,1.0,1.0,68,Red Fe y Alegría 72,Sí,1.5632,1.6598,1.5533,6.5,24.0,24.0,21.0,21.0,23.0,12.0,2.0,6.5,SIN_AJUSTE,-2.391891891891892,ESTABLE,0.8711211211211213,-50.0,-1.5,ESTABLE,0.13285495573105388,19.871587757398753,,,
290.0,1335744,508409,6A,EL MILAGRO,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 21,VISTA HERMOSA,NUEVO MILAGRO,Rural,-3.93737,-73.37171,137.0,Instituto Superior Tecnológico,Escolarizada,IEST,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,272,202,70,28,9,1.0,0.0,1.0,18.0,9.0,27.0,1,0,VIDURRIZAGA ANDRADE JUAN MANUEL,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,9.714285714285714,,,,,,,28.0,9.714285714285714,SIN_AJUSTE,,,,,,,,,,,
294.0,1343813,514194,3AS,ALMIRANTE MIGUEL GRAU SEMINARIO,DRE CUSCO,QUISPICANCHI,CCARHUAYO,CUSCO,PARCCOCALLA,nan,PARCCOCALLA,Rural,-13.51765,-71.44883,3529.0,Secundaria,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,75,36,39,7,5,1.0,0.0,1.0,4.0,2.0,6.0,1,1,TICONA HUAMAN SUSAN YNGRID,nan,nan,44,UGEL QUISPICANCHI,1.0,1.0,39,Red Fe y Alegría 44,Sí,1.2844,1.5668,1.7418,10.714285714285714,80.0,82.0,83.0,84.0,78.0,74.0,7.0,10.714285714285714,SIN_AJUSTE,-1.1216216216216217,ESTABLE,0.29460314745124877,-7.5,-1.2,ESTABLE,0.7071142312899612,4.22503148293172,0.0003,0.0,
295.0,830885,520294,3AP,64996,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,UCAYALI,RIO ALTO UCAYALI - MARG IZQUIERDA,nan,LIBERTAD,Rural,-8.4192,-74.3039,153.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Polidocente multigrado,18,9,9,2,6,0.0,0.0,0.0,0.0,2.0,2.0,1,0,CABRERA SOLIS MONICA DEL PILAR,nan,nan,72,UGEL CORONEL PORTILLO,1.0,1.0,68,Red Fe y Alegría 72,Sí,1.5632,1.9333,2.1667,9.0,12.0,7.0,13.0,14.0,17.0,20.0,2.0,9.0,SIN_AJUSTE,2.013513513513514,ESTABLE,0.6912753767592479,66.66666666666666,2.3333333333333335,CRECIMIENTO_SIGNIFICATIVO,0.024170547174545254,29.33926665514679,0.0,0.00125,0.0
302.0,1374834,535974,1A,846,DRE HUANCAVELICA,ACOBAMBA,CAJA,HUANCAVELICA,PLAZA PRINCIPAL,HUANCCALLACO,HUANCCALLACO,Rural,-12.90271,-74.4939,3127.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,11,7,4,2,3,0.0,0.0,0.0,0.0,2.0,2.0,1,1,URBANA FELIPA GUTIERREZ QUINTE,nan,nan,79,UGEL ACOBAMBA,1.0,1.0,75,Red Fe y Alegría 79,Sí,1.4362,1.3182,1.5003,5.5,17.0,16.0,18.0,21.0,19.0,11.0,2.0,5.5,SIN_AJUSTE,-0.8513513513513513,ESTABLE,0.20163584637268847,-35.294117647058826,0.5,ESTABLE,1.0,18.288978535468264,,,
316.0,1433515,575130,3AP,65199,DRE UCAYALI,CORONEL PORTILLO,MASISEA,UCAYALI,RIO ALTO UCAYALI,nan,3 DE MAYO,Rural,-8.467393,-74.23505,150.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Polidocente multigrado,14,5,9,2,5,0.0,1.0,1.0,0.0,1.0,1.0,1,0,GUTIERREZ NOVOA JESUS,nan,nan,72,UGEL CORONEL PORTILLO,1.0,1.0,68,Red Fe y Alegría 72,Sí,1.7037,1.6598,1.6,7.0,23.0,22.0,22.0,20.0,16.0,16.0,2.0,7.0,SIN_AJUSTE,-1.3918918918918919,ESTABLE,0.9190055440055441,-30.434782608695656,-1.5,CAMBIO_LEVE_SIGNIFICATIVO,0.024170547174545254,14.384237620692177,0.0,0.0,0.01
319.0,1457605,588934,3AP,501432,DRE CUSCO,QUISPICANCHI,OCONGATE,CUSCO,KUMUNCANCHA SECTOR KUMUNCANCHA,nan,KUMUNCANCHA,Rural,-13.6625,-71.28294,4019.0,Primaria,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,Polidocente multigrado,59,29,30,4,6,0.0,0.0,0.0,2.0,2.0,4.0,1,1,YANA YUCRA ROBERTO,nan,nan,44,UGEL QUISPICANCHI,1.0,1.0,39,Red Fe y Alegría 44,Sí,1.2882,1.5668,1.7418,14.75,80.0,79.0,71.0,62.0,59.0,59.0,4.0,14.75,SIN_AJUSTE,-4.743243243243244,ESTABLE,0.9077853753426274,-26.25,-5.0,DECRECIMIENTO_SIGNIFICATIVO,0.014595034919316685,12.970473951520326,0.000891,0.0,
320.0,1772672,588934,3AS,501432 PAPA FRANCISCO I,DRE CUSCO,QUISPICANCHI,OCONGATE,CUSCO,KUMUNCANCHA SECTOR KUMUNCANCHA,nan,KUMUNCANCHA,Rural,-13.6625,-71.28294,4019.0,Secundaria,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,71,31,40,7,5,0.0,1.0,1.0,3.0,3.0,6.0,1,1,YANA YUCRA ROBERTO,nan,nan,44,UGEL QUISPICANCHI,2.0,2.0,39,Red Fe y Alegría 44,Sí,1.2976,1.0,1.5178,10.142857142857142,20.0,40.0,61.0,73.0,74.0,78.0,7.0,10.142857142857142,SIN_AJUSTE,11.662162162162163,CRECIMIENTO,0.8612395983181539,290.0,11.6,CRECIMIENTO_SIGNIFICATIVO,0.008534920414227098,36.49409044546728,0.0,0.0,0.0031709999999999998
324.0,1495167,605735,1A,843,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,HUANCAVELICA,PLAZA PRINCIPAL,HUILLHUECC,HUILLHUECC,Rural,-12.8572,-74.4953,3662.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,8,2,6,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,1,FUENTES CUETO JHANINA MARCELINA,nan,nan,79,UGEL ACOBAMBA,1.0,1.0,75,Red Fe y Alegría 79,Sí,1.4362,1.3182,1.5003,8.0,10.0,9.0,9.0,10.0,8.0,8.0,1.0,8.0,SIN_AJUSTE,-0.2837837837837838,ESTABLE,0.42567567567567577,-20.0,-0.3333333333333333,ESTABLE,0.18848603806737496,9.07218423253029,,,
325.0,1516269,609427,1A,909,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,BELLO HORIZONTE,BELLO HORIZONTE,BELLO HORIZONTE TEJEDORES,Rural,-4.845267,-80.22496,143.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,35,20,15,3,3,0.0,0.0,0.0,0.0,3.0,3.0,1,0,JUAREZ ALVARADO JESSICA PAOLA,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,11.666666666666666,64.0,61.0,59.0,47.0,34.0,34.0,3.0,11.666666666666666,SIN_AJUSTE,-6.283783783783784,DECRECIMIENTO,0.9456179480451329,-46.875,-6.75,DECRECIMIENTO_SIGNIFICATIVO,0.014595034919316685,24.832635158323168,,,
326.0,1516277,609432,1A,910,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,LOS ZAPATA,LOS ZAPATA,LOS ZAPATAS,Rural,-4.9735,-80.2575,79.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,60,38,22,3,3,0.0,0.0,0.0,0.0,3.0,3.0,1,0,CHUMACERO SANTOYO OLIVA,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,20.0,39.0,38.0,51.0,47.0,60.0,60.0,3.0,20.0,SIN_AJUSTE,4.324324324324325,ESTABLE,0.8386568386568387,53.84615384615385,4.5,ESTABLE,0.09087393998624904,18.017196292770592,,,
327.0,1402866,615843,3AP,36789 NUESTRA SEÑORA DEL CARMEN,DRE HUANCAVELICA,ACOBAMBA,MARCAS,HUANCAVELICA,PLAZA PRINCIPAL,nan,TINCOY / ALCOMACHAY,Rural,-12.84136,-74.33649,2171.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Unidocente multigrado,8,5,3,1,4,1.0,0.0,1.0,0.0,0.0,0.0,1,1,JEANNET QUISPE MARTINEZ,nan,nan,79,UGEL ACOBAMBA,1.0,1.0,75,Red Fe y Alegría 79,Sí,1.4362,1.3182,1.381,8.0,11.0,12.0,12.0,14.0,12.0,9.0,1.0,8.0,SIN_AJUSTE,-0.3108108108108108,ESTABLE,0.10831285831285828,-18.181818181818183,0.0,ESTABLE,1.0,12.777531299998799,0.0,0.0,0.0
328.0,428920,615923,3AP,36207,DRE HUANCAVELICA,ACOBAMBA,POMACOCHA,HUANCAVELICA,PLAZA PRINCIPAL S/N,nan,CHILCAPITE,Rural,-12.8516,-74.5165,3522.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Polidocente multigrado,43,19,24,3,6,0.0,1.0,1.0,0.0,2.0,2.0,1,0,NINFA MOORE AUCCAPIÑA,nan,nan,79,UGEL ACOBAMBA,1.0,1.0,75,Red Fe y Alegría 79,Sí,1.4221,1.3182,1.5833,14.333333333333334,28.0,37.0,39.0,40.0,41.0,42.0,3.0,14.333333333333334,SIN_AJUSTE,2.418918918918919,ESTABLE,0.7289334789334788,50.0,1.3333333333333333,CAMBIO_LEVE_SIGNIFICATIVO,0.008534920414227098,12.342665837992863,0.0,0.0,0.001563
344.0,1625904,692073,1A,555-B,DRE UCAYALI,CORONEL PORTILLO,CALLERIA,UCAYALI,RIO BAJO UCAYALI,nan,SANTA MARTHA,Urbana,-8.361982,-74.53038,146.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,90,41,49,4,4,0.0,0.0,0.0,0.0,4.0,4.0,0,1,MAGIN VALERA INES,nan,nan,72,UGEL CORONEL PORTILLO,1.0,1.0,68,Red Fe y Alegría 72,Sí,1.5632,1.6598,1.5533,22.5,64.0,61.0,59.0,69.0,89.0,67.0,4.0,22.5,SIN_AJUSTE,1.1486486486486487,ESTABLE,0.28716216216216217,4.6875,1.6666666666666667,ESTABLE,0.4523703606773608,14.532773693607412,,,
345.0,1625938,692105,1A,559,DRE UCAYALI,CORONEL PORTILLO,MASISEA,UCAYALI,RIO ALTO UCAYALI / RIO ABUJAO,nan,3 DE MAYO,Rural,-8.467311,-74.23484,151.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,8,2,6,1,3,0.0,1.0,1.0,0.0,0.0,0.0,1,0,CHAVEZ RAMIREZ SADITH PILAR,nan,nan,72,UGEL CORONEL PORTILLO,1.0,1.0,68,Red Fe y Alegría 72,Sí,1.5632,1.6598,1.5533,8.0,10.0,11.0,7.0,7.0,5.0,5.0,1.0,8.0,SIN_AJUSTE,-1.1486486486486487,ESTABLE,0.8136261261261262,-50.0,-1.0,ESTABLE,0.060289173990602185,30.550504633038933,,,
346.0,1625987,692153,1A,564,DRE UCAYALI,CORONEL PORTILLO,MANANTAY,UCAYALI,RIO ALTO UCAYALI,nan,NUEVA BARRANCA,Rural,-8.52503,-74.39321,156.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,13,9,4,1,3,0.0,1.0,1.0,0.0,0.0,0.0,1,0,AGUILAR RENGIFO LIZ CONSUELO,nan,nan,72,UGEL CORONEL PORTILLO,1.0,1.0,68,Red Fe y Alegría 72,Sí,1.5632,1.6598,1.5533,13.0,11.0,10.0,14.0,11.0,9.0,13.0,1.0,13.0,SIN_AJUSTE,0.41891891891891897,ESTABLE,0.24049049049049062,18.181818181818183,0.0,ESTABLE,1.0,14.997116216449365,,,
347.0,1626001,692172,1A,566,DRE UCAYALI,CORONEL PORTILLO,MASISEA,UCAYALI,RIO ALTO UCAYALI,nan,ISLA PRIMAVERA,Rural,-8.487051,-74.27648,151.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,9,5,4,1,3,0.0,1.0,1.0,0.0,0.0,0.0,1,0,PEREZ RIVEYRO ROSA ANTONIA,nan,nan,72,UGEL CORONEL PORTILLO,1.0,1.0,68,Red Fe y Alegría 72,Sí,1.5632,1.6598,1.5533,9.0,5.0,4.0,4.0,5.0,7.0,7.0,1.0,9.0,SIN_AJUSTE,0.472972972972973,ESTABLE,0.5518018018018018,40.0,0.5,ESTABLE,0.18848603806737496,23.385358667337133,,,
348.0,1741123,712962,3AP,501455 CRISTO REY TTIKARIY,DRE CUSCO,QUISPICANCHI,OCONGATE,CUSCO,PACCHANTA BAJA,nan,PACCHANTA BAJA,Rural,-13.6879,-71.28658,4112.0,Primaria,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,Polidocente multigrado,55,30,25,3,6,0.0,1.0,1.0,1.0,1.0,2.0,1,1,RODRIGUEZ CHAMPI REYNA,nan,nan,44,UGEL QUISPICANCHI,1.0,1.0,39,Red Fe y Alegría 44,Sí,1.1731,1.4737,1.5556,18.333333333333332,45.0,50.0,45.0,43.0,46.0,53.0,3.0,18.333333333333332,SIN_AJUSTE,1.0000000000000002,ESTABLE,0.21511627906976752,17.77777777777778,0.5,ESTABLE,0.5730251193553904,7.267340968765672,7.6e-05,0.0,
349.0,1636455,712962,1A,501455 CRISTO REY TTIKARIY,DRE CUSCO,QUISPICANCHI,OCONGATE,CUSCO,PACCHANTA BAJA,nan,PACCHANTA BAJA,Rural,-13.6879,-71.28658,4112.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,24,8,16,2,3,0.0,0.0,0.0,0.0,2.0,2.0,1,1,SUCNO MAZA VILMA,nan,nan,44,UGEL QUISPICANCHI,2.0,2.0,39,Red Fe y Alegría 44,Sí,1.2976,1.5668,1.7418,12.0,25.0,22.0,26.0,22.0,23.0,24.0,2.0,12.0,SIN_AJUSTE,-0.12162162162162161,ESTABLE,0.017103040540540543,-4.0,0.0,ESTABLE,1.0,6.2987830352106755,,,
353.0,1378355,740333,3AP,601678,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 38,nan,ANGEL CARDENAS HAYA II ZONA,Rural,-4.071193,-73.42664,101.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Polidocente multigrado,7,5,2,2,5,0.0,0.0,0.0,1.0,1.0,2.0,1,0,REATEGUI TRAUCO DORIS INES,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,3.5,8.0,9.0,12.0,12.0,14.0,6.0,2.0,3.5,SIN_AJUSTE,-0.2972972972972973,ESTABLE,0.04809220985691575,-25.0,1.0,ESTABLE,0.5730251193553904,26.887245027633977,,,
354.0,1273960,740347,3AP,601580,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 48,nan,10 DE OCTUBRE II ZONA,Rural,-4.153114,-73.46204,117.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Polidocente multigrado,15,5,10,2,6,0.0,1.0,1.0,0.0,1.0,1.0,1,0,PAREDES ALVAN MARIA DE LOS ANGELES,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,7.5,19.0,23.0,26.0,25.0,19.0,13.0,2.0,7.5,SIN_AJUSTE,-1.2297297297297298,ESTABLE,0.19841383937128615,-31.57894736842105,-1.2,ESTABLE,0.5730251193553904,21.181123671797963,,,
355.0,1263219,740366,3AP,601571,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 50,nan,HUAMBE,Rural,-4.1562,-73.5042,111.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Polidocente multigrado,22,12,10,2,6,0.0,1.0,1.0,0.0,1.0,1.0,1,0,SOPLIN GONZALES LANE,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.25,11.0,27.0,27.0,29.0,24.0,25.0,18.0,2.0,11.0,SIN_AJUSTE,-1.891891891891892,ESTABLE,0.7158509861212564,-33.33333333333333,-1.5,ESTABLE,0.18848603806737496,14.047538337136986,0.0,0.0,0.0
356.0,1682285,740366,1A,601571,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 50,nan,HUAMBE,Rural,-4.1562,-73.5042,111.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,9,6,3,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,SOPLIN GONZALES LANE,nan,nan,47,UGEL MAYNAS,2.0,2.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,9.0,10.0,5.0,15.0,10.0,9.0,9.0,1.0,9.0,SIN_AJUSTE,0.14864864864864866,ESTABLE,0.006437539902106834,-10.0,-0.2,ESTABLE,0.7071142312899612,30.258497887559045,,,
357.0,1527365,740677,1A,808,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 25,nan,EL DORADO,Rural,-3.95454,-73.40609,130.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,9,5,4,1,2,0.0,0.0,0.0,0.0,1.0,1.0,1,0,VELÁSQUEZ NUBE TALHITA,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,9.0,11.0,12.0,15.0,16.0,14.0,9.0,1.0,9.0,SIN_AJUSTE,-0.24324324324324328,ESTABLE,0.026375773363725177,-18.181818181818183,0.6666666666666666,ESTABLE,1.0,18.775106876364884,,,
358.0,1527340,740682,1A,809,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 35,nan,EL PAUJIL,Rural,-4.00346,-73.4695,120.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,6,3,3,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,CHAVEZ TUANAMA DE DIAZ LLERME,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,6.0,3.0,4.0,4.0,4.0,2.0,6.0,1.0,6.0,SIN_AJUSTE,0.527027027027027,ESTABLE,0.8564189189189189,100.0,0.3333333333333333,ESTABLE,0.5730251193553904,31.652651692523992,,,
359.0,1527381,740696,1A,810,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 41,nan,PAUJIL I ZONA,Rural,-4.042254,-73.4378,111.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,6,3,3,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,MURRIETA SANDOVAL DE URRUNAGA LIGIA CAMELIA,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,6.0,12.0,11.0,9.0,9.0,5.0,6.0,1.0,6.0,SIN_AJUSTE,-1.1756756756756759,ESTABLE,0.9649413564507906,-50.0,-1.25,CAMBIO_LEVE_SIGNIFICATIVO,0.03877750439230665,28.78197989826109,,,
360.0,1527373,740719,1A,812,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 48.5,nan,EL TRIUNFO,Rural,-4.154128,-73.47423,103.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,8,4,4,1,3,0.0,1.0,1.0,0.0,0.0,0.0,1,0,VARGAS CAHUAZA RISE,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,8.0,9.0,11.0,11.0,15.0,14.0,8.0,1.0,8.0,SIN_AJUSTE,-0.05405405405405404,ESTABLE,0.0015015015015015013,-11.11111111111111,1.0,ESTABLE,0.8509806870320558,22.00974933396436,,,
361.0,1262856,740917,3AP,601570,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,CARRETERA IQUITOS - NAUTA KM 35.5,nan,ANGEL CARDENAS HAYA I ZONA,Rural,-4.049994,-73.42636,103.0,Primaria,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,Unidocente multigrado,9,7,2,1,5,0.0,1.0,1.0,0.0,0.0,0.0,1,0,BARBARAN GARCIA ALEX JESUS,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.3333,9.0,10.0,8.0,8.0,13.0,10.0,9.0,1.0,9.0,SIN_AJUSTE,0.16216216216216217,ESTABLE,0.022627278441231934,-10.0,0.0,ESTABLE,1.0,17.582825908940638,0.0,0.0,0.0
362.0,1457365,756116,3AS,LOS RIT'IS DEL ALTO ANDINO,DRE CUSCO,QUISPICANCHI,CCARHUAYO,CUSCO,CCOYA,nan,CCOYA,Rural,-13.54842,-71.39277,3758.0,Secundaria,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,57,30,27,6,5,1.0,0.0,1.0,2.0,3.0,5.0,1,1,ANCCASI SALAZAR NOLBERTO,nan,nan,44,UGEL QUISPICANCHI,1.0,1.0,39,Red Fe y Alegría 44,Sí,1.4015,1.5668,1.7418,9.5,36.0,39.0,50.0,46.0,60.0,57.0,6.0,9.5,SIN_AJUSTE,4.081081081081081,ESTABLE,0.8642962738334404,58.333333333333336,4.5,ESTABLE,0.060289173990602185,18.201864475112718,0.0,0.0,
363.0,1681212,765644,1A,1341,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,CP 8 MALINGAS,nan,CP8 MALINGAS,Rural,-4.975972,-80.22906,92.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,49,24,25,3,3,0.0,1.0,1.0,0.0,2.0,2.0,1,0,nan,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,16.333333333333332,44.0,43.0,34.0,37.0,48.0,44.0,3.0,16.333333333333332,SIN_AJUSTE,-0.1621621621621622,ESTABLE,0.004567948229920062,0.0,0.25,ESTABLE,0.8509806870320558,11.313708498984761,,,
364.0,1236397,768869,3AS,TECNICO MARIA TERESA DE JESUS GERHARDINGER,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,CENTRO POBLADO TEJEDORES,nan,TEJEDORES BAJO,Rural,-4.845849,-80.22507,143.0,Secundaria,Escolarizada,RER,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,274,155,119,19,10,1.0,0.0,1.0,13.0,5.0,18.0,1,0,CHAPARRO AGUILAR MARILU DEL ROSARIO,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,14.421052631578947,190.0,217.0,227.0,234.0,252.0,266.0,19.0,14.421052631578947,SIN_AJUSTE,14.067567567567568,CRECIMIENTO,0.963823735542835,40.0,14.0,CRECIMIENTO_SIGNIFICATIVO,0.008534920414227098,10.556618273115083,,,
365.0,1236967,768925,9A,NUESTRA SEÑORA DE LA ENSEÑANZA,DRE PIURA,PIURA,TAMBO GRANDE,PIURA,MALINGAS,nan,MALINGAS,Urbana,-4.9306,-80.2501,90.0,Técnico Productiva,Escolarizada,CETPRO,Pública de gestión privada,Convenio con Sector Educación,Mixto,Mañana,No aplica,91,22,69,2,5,0.0,0.0,0.0,0.0,2.0,2.0,0,0,CHIROQUE INGA ROSA ANGELICA,nan,nan,48,UGEL TAMBOGRANDE,1.0,1.0,43,Red Fe y Alegría 48,Sí,1.3387,1.6819,1.6679,45.5,,,,,,,3.0,30.333333333333332,AJUSTE_MAX45_ADMIN,,,,,,,,,,,
366.0,1527399,788933,1A,811,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,LORETO,NUEVA ESPERANZA,NUEVA ESPERANZA,NUEVA ESPERANZA,Rural,-3.90632,-73.41372,105.0,Inicial - Jardín,Escolarizada,RER,Pública de gestión directa,Sector Educación,Mixto,Mañana,No aplica,7,4,3,1,3,0.0,0.0,0.0,0.0,1.0,1.0,1,0,TENAZOA BARDALES LIZETH LORENA,nan,nan,47,UGEL MAYNAS,1.0,1.0,42,Red Fe y Alegría 47,Sí,1.2133,1.4555,1.418,7.0,4.0,6.0,4.0,5.0,6.0,8.0,1.0,7.0,SIN_AJUSTE,0.6486486486486487,ESTABLE,0.5559845559845559,100.0,0.8,ESTABLE,0.13285495573105388,25.171587463388107,,,
