id,codigo_modular,codigo_local,nombre_institucion,tipo_institucion,region,provincia,distrito,nivel_educativo,modalidad_especifica,gestion,area_censo,es_rural,es_fya,latitud,longitud,altitud,total_alumnos,alumnos_hombres,alumnos_mujeres,total_docentes,docentes_hombres,docentes_mujeres,total_secciones,numero_fya,unidad_ejecutora,multiplicidad1,multiplicidad2,estado_validacion,director,telefono,email,fecha_actualizacion
150,901918,326819,FE Y ALEGRIA 25,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,Técnico Productiva,CETPRO,Pública de gestión privada,Urbana,0,1,-11.96909,-77.01104,271.0,170,32,138,6.0,1,4,8,FA 25,UGEL 05 SAN JUAN DE LURIGANCHO,1,5,VALIDO,ANGULO MONTENEGRO WUILDER ISRAEL,3871500,nan,2025-08-07 02:33:11
280,1329580,495746,FE Y ALEGRIA 65,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-12.12732,-76.94741,344.0,109,50,59,5.0,0,5,5,FA 65,UGEL 01 SAN JUAN DE MIRAFLORES,1,1,VALIDO,ROMERO ROSAS ISAIAS,997748510-7368525,ie.feyalegria65@ugel01.gob.pe,2025-08-07 02:33:11
281,1329788,495746,FE Y ALEGRIA 65,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.12732,-76.94741,344.0,326,157,169,13.0,1,12,13,FA 65,UGEL 01 SAN JUAN DE MIRAFLORES,2,2,VALIDO,ROMERO ROSAS ISAIAS,997748510-7368525,ie.feyalegria65@ugel01.gob.pe,2025-08-07 02:33:11
165,1332659,331745,FE Y ALEGRIA 3,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-12.14995,-76.96923,134.0,62,32,30,4.0,0,3,3,FA 3,UGEL 01 SAN JUAN DE MIRAFLORES,2,2,VALIDO,HENOSTROZA DUQUE MARCELO FRANCISCO,4508954-984364164,marhenosduq@gmail.com,2025-08-07 02:33:11
282,1376854,495746,FE Y ALEGRIA 65,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.12732,-76.94741,344.0,258,142,116,20.0,6,14,10,FA 65,UGEL 01 SAN JUAN DE MIRAFLORES,3,3,VALIDO,ROMERO ROSAS ISAIAS,997748510-7368525,ie.feyalegria65@ugel01.gob.pe,2025-08-07 02:33:11
330,1529833,618808,FE Y ALEGRIA 75,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,Instituto Superior Tecnológico,IEST,Pública de gestión directa,Urbana,0,1,-12.14917,-76.97024,135.0,294,108,186,28.0,14,12,16,FA 75,DRE LIMA METROPOLITANA,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
166,323865,331745,FE Y ALEGRIA 3,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.14995,-76.96923,134.0,666,358,308,31.0,2,27,24,FA 3,UGEL 01 SAN JUAN DE MIRAFLORES,3,3,VALIDO,HENOSTROZA DUQUE MARCELO FRANCISCO,4508954-984364164,marhenosduq@gmail.com,2025-08-07 02:33:11
164,329326,331745,FE Y ALEGRIA 3,IE,DRE LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.14995,-76.96923,134.0,728,364,364,41.0,17,21,25,FA 3,UGEL 01 SAN JUAN DE MIRAFLORES,1,1,VALIDO,HENOSTROZA DUQUE MARCELO FRANCISCO,4508954-984364164,marhenosduq@gmail.com,2025-08-07 02:33:11
167,435446,336106,2009 FE Y ALEGRIA 2,IE,DRE LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-12.0241,-77.0768,78.0,101,49,52,4.0,0,4,4,FA 2,UGEL 02 RÍMAC,1,1,VALIDO,HEMANA MAYNA VILLAFANA ELBA,5682035,ie2009feyalegria2@ugel02.gob.pe,2025-08-07 02:33:11
168,436204,336111,2009 FE Y ALEGRIA 2,IE,DRE LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.023,-77.0755,79.0,790,426,364,29.0,5,23,24,FA 2,UGEL 02 RÍMAC,1,1,VALIDO,MAYNA VILLAFANA ELBA VICTORIA,5682035,ie2009feyalegria2@ugel02.gob.pe,2025-08-07 02:33:11
171,437509,336125,3701 FE Y ALEGRIA 1,IE,DRE LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.02797,-77.06665,98.0,511,274,237,33.0,12,19,17,FA 1,UGEL 02 RÍMAC,2,2,VALIDO,SANCHEZ DIAZ LOURDES HAYDEE,5687695,ie3701@ugel02.gob.pe,2025-08-07 02:33:11
169,437541,336111,2009 FE Y ALEGRIA 2,IE,DRE LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.023,-77.0755,79.0,689,348,341,38.0,16,20,20,FA 2,UGEL 02 RÍMAC,2,2,VALIDO,MAYNA VILLAFANA ELBA VICTORIA,5682035,ie2009feyalegria2@ugel02.gob.pe,2025-08-07 02:33:11
170,820779,336125,3701 FE Y ALEGRIA 1,IE,DRE LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.02797,-77.06665,98.0,430,207,223,16.0,1,14,13,FA 1,UGEL 02 RÍMAC,1,1,VALIDO,SANCHEZ DIAZ LOURDES HAYDEE,5687695,ie3701@ugel02.gob.pe,2025-08-07 02:33:11
174,1241926,345144,FE Y ALEGRIA 17,IE,DRE LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-12.21903,-76.93344,170.0,49,25,24,2.0,0,2,2,FA 17,UGEL 01 SAN JUAN DE MIRAFLORES,3,3,VALIDO,SALAZAR LLERENA PATRICIA MARIA,2870972-954785107,direccion@feyalegria17.edu.pe,2025-08-07 02:33:11
329,1529825,618790,FE Y ALEGRIA 61 - SANTA RAFAELA MARIA,IE,DRE LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,Instituto Superior Tecnológico,IEST,Pública de gestión directa,Urbana,0,1,-12.21956,-76.93314,170.0,70,2,68,12.0,0,11,5,FA 61,DRE LIMA METROPOLITANA,1,1,VALIDO,nan,nan,nan,2025-08-07 02:33:11
173,323873,345144,FE Y ALEGRIA 17,IE,DRE LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.21903,-76.93344,170.0,728,360,368,30.0,6,22,24,FA 17,UGEL 01 SAN JUAN DE MIRAFLORES,2,2,VALIDO,SALAZAR LLERENA PATRICIA MARIA,2870972-954785107,direccion@feyalegria17.edu.pe,2025-08-07 02:33:11
172,481820,345144,FE Y ALEGRIA 17,IE,DRE LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.21903,-76.93344,170.0,659,319,340,41.0,14,26,20,FA 17,UGEL 01 SAN JUAN DE MIRAFLORES,1,1,VALIDO,SALAZAR LLERENA PATRICIA MARIA,2870972-954785107,direccion@feyalegria17.edu.pe,2025-08-07 02:33:11
343,519348,688976,FE Y ALEGRIA 61 - SANTA RAFAELA MARIA,IE,DRE LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,Técnico Productiva,CETPRO,Pública de gestión privada,Urbana,0,1,-12.21992,-76.93304,164.0,316,86,230,18.0,3,14,16,FA 61,UGEL 01 SAN JUAN DE MIRAFLORES,1,1,VALIDO,TORRES TORRES ROSAURA AURORA,994454392,auroratorres210@gmail.com,2025-08-07 02:33:11
179,493338,348411,FE Y ALEGRIA 24,IE,DRE LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.13874,-76.94646,250.0,704,354,350,29.0,3,25,24,FA 24,UGEL 01 SAN JUAN DE MIRAFLORES,2,2,VALIDO,CHALCO FLORES MAGDA SABINA,2833897-984198824,magchall@gmail.com,2025-08-07 02:33:11
175,496877,348388,FE Y ALEGRIA 23,IE,DRE LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-12.14954,-76.94456,218.0,568,290,278,24.0,5,18,20,FA 23,UGEL 01 SAN JUAN DE MIRAFLORES,1,1,VALIDO,CRUZ PEDEMONTE ANABELL,997281478-2836098,feyalegria23@terra.com.pe,2025-08-07 02:33:11
178,582932,348411,FE Y ALEGRIA 24,IE,DRE LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.13874,-76.94646,250.0,595,304,291,32.0,7,23,20,FA 24,UGEL 01 SAN JUAN DE MIRAFLORES,1,1,VALIDO,CHALCO FLORES MAGDA SABINA,2833897-984198824,magchall@gmail.com,2025-08-07 02:33:11
176,583021,348388,FE Y ALEGRIA 23,IE,DRE LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-12.14954,-76.94456,218.0,565,279,286,36.0,17,16,20,FA 23,UGEL 01 SAN JUAN DE MIRAFLORES,2,2,VALIDO,CRUZ PEDEMONTE ANABELL,2836098-997281478,feyalegria23@yahoo.com,2025-08-07 02:33:11
177,775379,348388,FE Y ALEGRIA 23,IE,DRE LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,Técnico Productiva,CETPRO,Pública de gestión privada,Urbana,0,1,-12.14954,-76.94456,218.0,375,152,223,11.0,1,9,16,FA 23,UGEL 01 SAN JUAN DE MIRAFLORES,1,3,VALIDO,PIO SALSAVILCA ELIZABETH JUDITH,992053635,elypi22@hotmail.com,2025-08-07 02:33:11
181,761585,349203,FE Y ALEGRIA 35,IE,DRE LIMA PROVINCIAS,BARRANCA,BARRANCA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-10.74568,-77.75192,77.0,493,256,237,22.0,4,17,18,FA 35,UGEL 16 BARRANCA,2,2,VALIDO,CHUMBES GRADOS JAVIER ALBERTO,2355026,fyape35@hotmail.com,2025-08-07 02:33:11
180,761668,349203,FE Y ALEGRIA 35,IE,DRE LIMA PROVINCIAS,BARRANCA,BARRANCA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-10.74568,-77.75192,77.0,426,197,229,22.0,9,12,16,FA 35,UGEL 16 BARRANCA,1,1,VALIDO,CHUMBES GRADOS JAVIER ALBERTO,2355026,fyape35@hotmail.com,2025-08-07 02:33:11
332,1265768,618827,MISIONAL GORETTI,IE,DRE LORETO,ALTO AMAZONAS,LAGUNAS,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-5.233088,-75.67822,126.0,441,226,215,29.0,15,13,15,FA 80,UGEL ALTO AMAZONAS-YURIMAGUAS,2,2,VALIDO,AURORA ROSAS ROMULO ROLLY,nan,iecgoretti@hotmail.com,2025-08-07 02:33:11
331,1529718,618827,MISIONAL GORETTI,IE,DRE LORETO,ALTO AMAZONAS,LAGUNAS,Inicial - Cuna-jardín,EBR,Pública de gestión privada,Urbana,0,1,-5.233088,-75.67822,126.0,219,108,111,11.0,0,10,10,FA 80,UGEL ALTO AMAZONAS-YURIMAGUAS,1,1,VALIDO,CAHUAZA PADILLA NAI,nan,nan,2025-08-07 02:33:11
333,1639145,618827,MISIONAL GORETTI,IE,DRE LORETO,ALTO AMAZONAS,LAGUNAS,Técnico Productiva,CETPRO,Pública de gestión directa,Urbana,0,1,-5.233088,-75.67822,126.0,181,91,90,6.0,4,2,8,FA 80,UGEL ALTO AMAZONAS-YURIMAGUAS,1,3,VALIDO,nan,nan,nan,2025-08-07 02:33:11
219,301408,378709,MISIONAL GORETTI,IE,DRE LORETO,ALTO AMAZONAS,LAGUNAS,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-5.227852,-75.67991,126.0,445,205,240,22.0,7,13,18,FA 80,UGEL ALTO AMAZONAS-YURIMAGUAS,1,1,VALIDO,CHOTA HUANSI ANA ELIZABETH,nan,nan,2025-08-07 02:33:11
199,1147735,366259,601331,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Secundaria,RER,Pública de gestión directa,Rural,1,1,-4.021036,-73.43295,124.0,110,61,49,7.0,2,5,5,RER FA 47,UGEL MAYNAS,2,2,VALIDO,ROKES FERNANDEZ YAN CARLOS,260501,nan,2025-08-07 02:33:11
208,1148402,366674,6010102,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-3.948718,-73.36192,133.0,47,31,16,3.0,0,2,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,GARAY MASHACURI MERCEDES,nan,villaprimaria6@hotmail.com,2025-08-07 02:33:11
188,1151331,364590,536 MI CASITA DEL SABER,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.012181,-73.43333,139.0,53,28,25,3.0,0,2,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,LACHI JESUS ROXANA AMADA,260501,nan,2025-08-07 02:33:11
189,1151414,364613,538,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.092448,-73.45277,99.0,70,29,41,4.0,0,4,4,RER FA 47,UGEL MAYNAS,1,1,VALIDO,RODRIGUEZ JESUS ELISA MARIANELLA,nan,nan,2025-08-07 02:33:11
217,1151661,367466,FE Y ALEGRIA 46 WILHEM ROSSMAN,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,EBR,Pública de gestión privada,Urbana,0,1,-3.77839,-73.29181,92.0,441,240,201,16.0,5,11,12,FA 46,UGEL MAYNAS,2,2,VALIDO,RUIZ GUTIERREZ VICTOR HUGO,260903,nan,2025-08-07 02:33:11
378,1151695,854843,573,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.15333,-73.46156,108.0,7,2,5,1.0,0,1,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,HIDALGO ORTIZ ELSA,nan,nan,2025-08-07 02:33:11
190,1152057,364774,604,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.071599,-73.44553,100.0,12,6,6,1.0,0,1,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,MONTERO MORI DELIA ESPERANZA,nan,nan,2025-08-07 02:33:11
191,1152255,364825,656,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-3.97829,-73.38414,107.0,6,4,2,1.0,0,0,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,PEÑA BARDALES CLARICE DEL PILAR,nan,nan,2025-08-07 02:33:11
192,1152321,364873,678,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-3.939339,-73.37488,130.0,14,7,7,1.0,0,0,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,PUERTAS AGUILAR DORIS LISBETH,nan,nan,2025-08-07 02:33:11
218,1153162,367466,FE Y ALEGRIA 46 WILHEM ROSSMAN,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,EBR,Pública de gestión privada,Urbana,0,1,-3.77839,-73.29181,92.0,115,57,58,6.0,0,6,4,FA 46,UGEL MAYNAS,3,3,VALIDO,RUIZ GUTIERREZ VICTOR HUGO,260903,nan,2025-08-07 02:33:11
200,1153527,366339,601391,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.00334,-73.46991,116.0,15,10,5,2.0,0,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,TORRES TRIGOSO ROSA LUZ,nan,nan,2025-08-07 02:33:11
201,1153881,366438,601444,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.154128,-73.47423,103.0,24,8,16,2.0,0,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,FLORES JESUS LUIS,nan,nan,2025-08-07 02:33:11
202,1153964,366457,601448,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-3.939261,-73.37511,131.0,45,27,18,3.0,1,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,RENGIFO PEREZ ANA BEATRIZ,nan,nan,2025-08-07 02:33:11
203,1154129,366508,601496,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.06489,-73.47512,113.0,9,3,6,1.0,0,0,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,MACHADO ADRIANZEN MILBOR,nan,nan,2025-08-07 02:33:11
205,1154368,366565,601511,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.123805,-73.4483,106.0,22,13,9,2.0,0,1,6,RER FA 47,UGEL MAYNAS,2,2,VALIDO,VASQUEZ RAMIREZ JUAN JAMES,nan,nan,2025-08-07 02:33:11
206,1154400,366570,601514,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-3.954216,-73.40653,129.0,28,11,17,3.0,1,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,PUGA BARRERA LIANA WIESLAVA,nan,nan,2025-08-07 02:33:11
207,1154608,366607,601528,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.042254,-73.4378,111.0,13,8,5,2.0,0,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,AHUANARI AQUITUARI ENITH,nan,nan,2025-08-07 02:33:11
370,1210095,812141,FE Y ALEGRIA 47,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Técnico Productiva,CETPRO,Pública de gestión privada,Rural,1,1,-3.93743,-73.37177,137.0,164,87,77,7.0,4,2,7,FA 46,UGEL MAYNAS,1,1,VALIDO,CORINA CHIENDA DE RODRIGUEZ,260903,nan,2025-08-07 02:33:11
216,1210137,367466,FE Y ALEGRIA 46 WILHEM ROSSMAN,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Secundaria,EBR,Pública de gestión privada,Urbana,0,1,-3.77839,-73.29181,92.0,340,180,160,15.0,4,9,10,FA 46,UGEL MAYNAS,1,1,VALIDO,RUIZ GUTIERREZ VICTOR HUGO,260903,nan,2025-08-07 02:33:11
210,1210491,366773,6010230 BARBARA D'ACHILLE,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Secundaria,RER,Pública de gestión directa,Rural,1,1,-4.071509,-73.44612,106.0,54,31,23,7.0,4,3,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,PEREZ NAVARRO YNES,nan,nan,2025-08-07 02:33:11
193,1261577,365622,60133,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Secundaria,RER,Pública de gestión directa,Rural,1,1,-4.231024,-73.48778,96.0,200,106,94,7.0,3,4,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,RIOS BABILONIA CENIT ESTHER,nan,nan,2025-08-07 02:33:11
215,1261775,367150,601563,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.203145,-73.47933,98.0,19,13,6,2.0,0,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,CALDERON PANDURO BITALIA,nan,nan,2025-08-07 02:33:11
361,1262856,740917,601570,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.049994,-73.42636,103.0,9,7,2,1.0,0,0,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,BARBARAN GARCIA ALEX JESUS,nan,nan,2025-08-07 02:33:11
355,1263219,740366,601571,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.1562,-73.5042,111.0,22,12,10,2.0,0,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,SOPLIN GONZALES LANE,nan,nan,2025-08-07 02:33:11
354,1273960,740347,601580,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.153114,-73.46204,117.0,15,5,10,2.0,0,1,6,RER FA 47,UGEL MAYNAS,1,1,VALIDO,PAREDES ALVAN MARIA DE LOS ANGELES,nan,nan,2025-08-07 02:33:11
55,1306182,136664,852,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.203145,-73.47933,98.0,5,3,2,1.0,0,1,2,RER FA 47,UGEL MAYNAS,1,1,VALIDO,SALDAÑA TORRES LISY DEL CARMEN,nan,nan,2025-08-07 02:33:11
163,1320001,331590,601614,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-3.906227,-73.4136,104.0,9,6,3,1.0,0,0,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,PEÑA CUBAS CERVELIA,nan,nan,2025-08-07 02:33:11
290,1335744,508409,EL MILAGRO,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Instituto Superior Tecnológico,IEST,Pública de gestión directa,Rural,1,1,-3.93737,-73.37171,137.0,272,202,70,28.0,18,9,9,FA 47,UGEL MAYNAS,1,1,VALIDO,VIDURRIZAGA ANDRADE JUAN MANUEL,nan,nan,2025-08-07 02:33:11
353,1378355,740333,601678,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.071193,-73.42664,101.0,7,5,2,2.0,1,1,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,REATEGUI TRAUCO DORIS INES,nan,nan,2025-08-07 02:33:11
212,1527233,366787,6010231,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Secundaria,RER,Pública de gestión directa,Rural,1,1,-4.091835,-73.4532,97.0,168,79,89,9.0,6,3,7,RER FA 47,UGEL MAYNAS,1,1,VALIDO,PANAIFO PINEDO EVA MARIA,nan,nan,2025-08-07 02:33:11
358,1527340,740682,809,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.00346,-73.4695,120.0,6,3,3,1.0,0,1,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,CHAVEZ TUANAMA DE DIAZ LLERME,nan,nan,2025-08-07 02:33:11
357,1527365,740677,808,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-3.95454,-73.40609,130.0,9,5,4,1.0,0,1,2,RER FA 47,UGEL MAYNAS,1,1,VALIDO,VELÁSQUEZ NUBE TALHITA,nan,nan,2025-08-07 02:33:11
360,1527373,740719,812,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.154128,-73.47423,103.0,8,4,4,1.0,0,0,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,VARGAS CAHUAZA RISE,nan,nan,2025-08-07 02:33:11
359,1527381,740696,810,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.042254,-73.4378,111.0,6,3,3,1.0,0,1,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,MURRIETA SANDOVAL DE URRUNAGA LIGIA CAMELIA,nan,nan,2025-08-07 02:33:11
366,1527399,788933,811,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-3.90632,-73.41372,105.0,7,4,3,1.0,0,1,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,TENAZOA BARDALES LIZETH LORENA,nan,nan,2025-08-07 02:33:11
204,1563212,366565,601511,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.123805,-73.4483,106.0,9,5,4,1.0,0,1,3,RER FA 47,UGEL MAYNAS,1,1,VALIDO,VASQUEZ RAMIREZ JUAN JAMES,nan,nan,2025-08-07 02:33:11
356,1682285,740366,601571,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Inicial - Jardín,RER,Pública de gestión directa,Rural,1,1,-4.1562,-73.5042,111.0,9,6,3,1.0,0,1,3,RER FA 47,UGEL MAYNAS,2,2,VALIDO,SOPLIN GONZALES LANE,nan,nan,2025-08-07 02:33:11
379,1791433,859341,EL MILAGRO,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Básica Alternativa-Inicial e Intermedio,EBA,Pública de gestión privada,Urbana,0,1,-3.77845,-73.29182,92.0,134,26,108,2.0,0,2,7,FA 47,UGEL MAYNAS,1,1,VALIDO,PAREDES GALLO JULIO CESAR,65260501,fya47iquitos@gmail.com,2025-08-07 02:33:11
380,1791466,859341,EL MILAGRO,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Básica Alternativa-Avanzado,EBA,Pública de gestión privada,Urbana,0,1,-3.77845,-73.29182,92.0,406,144,262,9.0,4,4,14,FA 47,UGEL MAYNAS,2,2,VALIDO,PAREDES GALLO JULIO CESAR,65260501,fya47iquitos@gmail.com,2025-08-07 02:33:11
194,398313,365622,60133,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.231024,-73.48778,96.0,223,104,119,11.0,2,8,10,RER FA 47,UGEL MAYNAS,2,2,VALIDO,RIOS BABILONIA CENIT ESTHER,nan,nan,2025-08-07 02:33:11
195,398347,365655,60136,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-3.91543,-73.34032,99.0,14,5,9,2.0,0,1,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,LIMA AHUANACURI AMBAR ELISA,nan,nan,2025-08-07 02:33:11
196,398370,365684,60181,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-4.099999,-73.40438,99.0,8,6,2,1.0,0,0,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,URQUIA PEÑAHERRERA MARINA DEL PILAR,nan,nan,2025-08-07 02:33:11
209,651398,366725,6010178,IE,DRE LORETO,MAYNAS,SAN JUAN BAUTISTA,Primaria,RER,Pública de gestión directa,Rural,1,1,-3.97832,-73.38423,107.0,7,3,4,1.0,0,0,5,RER FA 47,UGEL MAYNAS,1,1,VALIDO,CABUDIVA ACUÑA MARITZA,nan,nan,2025-08-07 02:33:11
